relative_time,AccX,AccY,AccZ,LinearAccelerometerSensor
11704,-0.42945693969726567,1.5593074035644532,9.452693023681642,0.1172140156464515
11770,-0.3047662353515625,2.002236328125,9.18774398803711,0.12802110135334718
11837,-0.29458740234375,2.0242405700683594,9.514364776611329,0.07777660565908844
11904,-0.2508782958984375,2.0817210388183596,9.69593719482422,0.06792896974337856
11970,-0.25731491088867187,2.2770648193359375,9.50912567138672,0.05892078773389782
12037,-0.40670425415039063,2.195185089111328,9.754016418457033,0.06102331854400266
12104,-0.23710693359375,1.9191590881347658,9.980046386718751,0.10475267890468785
12169,-0.6248007202148438,1.8181192016601564,9.813592529296875,0.09182489181846276
12237,-0.055085449218750006,1.6143928527832032,10.233319702148439,0.17844859487417372
12304,-0.5179229736328125,1.9619700622558596,9.588011627197266,0.17387764921573837
12369,-0.3597019958496094,1.3126203918457031,10.014923858642579,0.16409763920278594
12437,-0.6999444580078126,1.1811936950683595,9.483379211425781,0.1672465574718556
12502,-0.6843768310546875,1.2246034240722656,9.027427368164062,0.14393550772498023
12570,-0.8815168762207032,1.51365234375,9.267378387451172,0.09498830813447899
12637,-0.48379394531250003,1.2969030761718752,10.150392150878906,0.2485649291236113
12703,-0.6628216552734375,1.3801300048828127,9.464069366455078,0.12000969014562274
12770,-1.018032989501953,1.3067825317382813,9.301058349609375,0.11797722049607703
12837,-0.6863227844238282,1.5943345642089846,9.626930694580079,0.11122956977620095
12903,-0.8834628295898438,1.3418096923828127,9.939181365966798,0.11021527412603045
12970,-0.8063731384277344,1.7803976440429687,9.539662170410157,0.12482676734123176
13037,-0.931512908935547,1.9734960937500001,9.50478469848633,0.08303541355534728
13103,-1.0448272705078125,2.0468435668945313,9.665400695800782,0.059803754614853814
13170,-0.9276210021972656,1.8742524719238283,9.784253540039064,0.0541754134889756
13237,-0.9380992126464844,1.798509979248047,9.709259490966797,0.028763153767017446
13305,-0.7845185852050781,1.4844630432128907,10.101443939208984,0.13402353145586687
13369,-0.6938072204589845,1.41545654296875,9.987830200195313,0.05059479135355788
13437,-0.4486170959472656,1.265917510986328,9.499695281982422,0.14897991642266886
13506,-0.209564208984375,1.204545135498047,9.387129364013672,0.1007657852912243
13570,-0.2896476745605469,1.1302995300292968,9.324709167480469,0.030376260911250494
13637,0.19624191284179687,1.3934523010253907,9.964029693603516,0.19860764132222808
13703,-0.11226654052734375,1.3365705871582032,10.034533081054688,0.07287542922908208
13770,-0.0016465759277343752,1.8410215759277344,9.481582946777344,0.17702998353689872
13837,-0.11226654052734375,1.7256115722656251,9.560169525146485,0.026681703692585337
13903,-0.15417938232421877,1.6866925048828125,9.447753295898439,0.035967501307208036
13969,-0.042810974121093755,1.8522482299804688,9.459429016113281,0.04613523325621505
14037,-0.3008743286132813,1.8985020446777345,9.333091735839844,0.06909863078894415
14104,-0.22647903442382813,1.5688874816894531,10.034533081054688,0.18259333027174598
14170,-0.43230102539062504,1.9606228637695313,9.96373031616211,0.09727512081346971
14237,-0.21944366455078126,1.131646728515625,10.707383880615234,0.2712671449499742
14306,-0.4513114929199219,1.08015380859375,9.71315139770508,0.21466656410978371
14370,-0.7879614257812501,1.0508148193359375,8.997639312744141,0.24936905764105294
14437,-0.861009521484375,0.8970845031738282,9.529034271240235,0.09715316497824801
14506,-0.8982820129394532,0.8261320495605469,9.840686187744142,0.10292682980002266
14570,-0.6960525512695312,0.662222900390625,10.209818572998048,0.13403909382156934
14637,-0.5837860107421875,0.8140072631835938,9.92106903076172,0.06389904299518766
14706,-0.5553451538085937,1.126707000732422,9.509724426269532,0.1426870341837464
14770,-0.5902226257324219,1.3936019897460938,9.623338165283204,0.08165306340628545
14837,-0.7289840698242188,1.4084211730957032,9.607022094726563,0.04497193323846257
14904,-0.6369255065917969,1.665436706542969,9.495803375244142,0.07880208815252737
14970,-0.5028044128417969,1.4018348693847658,9.652677154541015,0.06900157919070395
15037,-1.1789483642578125,1.4627581787109376,9.063801727294923,0.19707528581315387
15104,-1.2175680541992189,1.4325210571289064,9.601483612060548,0.11222833776121607
15170,-1.1722123718261719,1.633553009033203,9.989327087402344,0.14131995583894646
15236,-0.6050418090820313,0.661025390625,11.091185760498048,0.4179210003366391
15306,-0.3921844482421875,1.099463653564453,9.042246551513673,0.5755117463419318
15370,0.4776567077636719,1.4611116027832032,9.605225830078126,0.27227442176695554
15437,-0.21121078491210937,0.7191046142578126,9.933792572021485,0.24794575095082003
15506,-0.0014968872070312501,0.7929011535644531,9.761650543212891,0.029233879116812148
15570,0.17468673706054688,0.8225395202636719,9.538015594482422,0.07802184236512062
15637,-0.06511459350585938,0.8346643066406251,9.347162475585938,0.07857814646187171
15703,-0.20911514282226565,0.5800437927246094,9.896370391845704,0.14376607199849661
15770,-0.2567161560058594,0.7610174560546875,10.472522277832033,0.17865877550831258
15836,-0.5161267089843751,0.9560618591308594,9.367220764160157,0.24968759318306635
15903,-0.49097900390625004,1.1349398803710937,9.699978790283204,0.06491262680375391
15970,-0.0061372375488281256,0.8457412719726562,10.111473083496094,0.17098059764192652
16037,0.11181747436523438,1.0232720947265626,9.65147964477539,0.10992442973181614
16103,0.1347198486328125,1.0160870361328125,9.565408630371094,0.04848928732433012
16170,0.1866618347167969,1.0627899169921875,9.950707397460938,0.08823996695584282
16237,0.19549346923828126,1.0403366088867188,10.03947280883789,0.04414596683282843
16304,0.5215155029296875,1.0626402282714844,9.915380859375,0.08573402793434322
16370,0.5703140258789062,0.8696914672851563,10.005194091796875,0.05766024365123402
16436,0.5046006774902344,0.9330097961425782,9.658515014648438,0.05602076722686108
16503,0.5569917297363282,0.809366912841797,9.463919677734376,0.07050902034114014
16569,0.3047662353515625,0.8363108825683594,9.18055892944336,0.10549840842243736
16636,0.2860551452636719,0.6971003723144532,9.663754119873047,0.10705531326520602
16705,-0.037571868896484374,0.6722520446777344,10.345735931396485,0.21385780150549552
16770,-0.38275405883789065,0.7737409973144531,10.27313690185547,0.11743179824885339
16836,-0.28500732421875,1.2885205078125002,9.564510498046875,0.20998579505172416
16904,-0.6590794372558594,1.2948074340820312,9.461225280761719,0.12072018208979733
16969,-0.7622149658203126,1.2702584838867188,9.455387420654297,0.052716162123739516
17036,-1.0222242736816407,1.4121633911132814,9.794881439208984,0.11710729120329129
17104,-0.8289761352539063,1.5640974426269532,9.714947662353516,0.0551968336184714
17169,-0.6611750793457032,1.6938775634765626,9.49191146850586,0.08648553768506231
17237,-0.6520440673828125,2.012864227294922,9.260941772460939,0.116592500887634
17304,-0.59635986328125,2.2001248168945313,9.334888000488283,0.07170111097822277
17370,-0.621507568359375,1.3222004699707033,10.477761383056642,0.3500930021577929
17437,-0.4324507141113281,1.021326141357422,10.333162078857422,0.13873759671485478
17503,-0.5275030517578125,1.5102095031738283,9.042994995117187,0.3268077081305099
17570,-0.6165678405761719,1.811832275390625,9.150621185302734,0.11365594415363243
17637,-0.5809419250488281,1.7812957763671875,9.5848681640625,0.09719526409842154
17703,-0.37092864990234375,1.5878979492187502,10.05953109741211,0.15954397860608133
17770,-0.4183799743652344,1.6747174072265625,9.684261474609375,0.05974199033592276
17837,-0.63947021484375,2.1333636474609374,9.222022705078125,0.18405761244540603
17903,-0.5384303283691406,1.936373291015625,9.580078125,0.06140145994656368
17970,-0.20252883911132813,1.7678237915039063,9.655820617675781,0.10421678090292116
18037,0.037272491455078126,2.1119581604003907,9.520951080322266,0.11327317245090066
18103,-0.12184661865234375,2.046244812011719,9.716743927001954,0.04683656971375261
18170,-0.13861175537109377,1.8449134826660156,9.800120544433595,0.06001590675565224
18236,-0.12663665771484375,1.8742524719238283,9.630972290039063,0.03474802439673032
18304,-0.21884490966796877,1.8603314208984376,9.564809875488281,0.034306922846361804
18369,-0.15717315673828125,1.871408386230469,9.484576721191408,0.028119348709115782
18437,-0.1502874755859375,1.6850459289550783,9.525441741943359,0.051373637900185294
18504,-0.23725662231445313,1.6658857727050782,9.496851196289063,0.026380800461807012
18570,-0.42047561645507814,2.026934967041016,9.478140106201172,0.10092654523376565
18637,-0.76880126953125,1.7669256591796876,9.82002914428711,0.14391501230454612
18704,-0.8949888610839845,1.6893869018554688,9.870623931884767,0.06775938856808401
18770,-1.0856922912597657,1.8455122375488282,9.699380035400392,0.07887264678668698
18836,-1.0089019775390626,1.8772462463378907,9.599986724853515,0.03452721471262635
18903,-0.8837622070312501,1.8101856994628907,9.508826293945313,0.04520193991573443
18970,-0.7559280395507812,2.0342697143554687,9.367071075439453,0.08028651167131107
19037,-0.9246272277832032,1.9621197509765627,9.650581512451172,0.06828500948273634
19103,-0.8301736450195313,1.9634669494628907,9.796228637695313,0.05723738625293457
19170,-0.9538165283203125,2.1366567993164063,9.476044464111329,0.08443064363064323
19237,-0.9864486694335938,2.1209394836425783,9.590706024169922,0.019866036654310495
19303,-0.8427474975585938,2.164947967529297,9.641600189208985,0.03748125934083686
19370,-0.8607101440429688,2.2939796447753906,9.649533691406251,0.03674548658826203
19437,-0.6965016174316406,2.1140538024902344,9.339678039550781,0.09395154391000667
19503,-0.7601193237304688,1.4064752197265626,9.700577545166016,0.1991363224463698
19570,-0.44801834106445315,1.1729608154296876,10.37178176879883,0.21541476118896133
19637,0.010777587890625,1.452429656982422,10.022857360839843,0.13011721863072942
19703,0.15043716430664064,1.30049560546875,9.705068206787109,0.11215317609534617
19770,-0.0700543212890625,1.3166619873046876,9.221723327636719,0.14765802594875815
19837,0.023800506591796878,1.4349160766601563,9.375453643798828,0.029996292178730823
19904,-0.197589111328125,1.5931370544433594,9.628577270507813,0.0944510791201914
19970,-0.2942880249023438,1.9519409179687501,9.4986474609375,0.10910002115991058
20037,-0.3799099731445313,2.079625396728516,9.569450225830078,0.06664364069102709
20105,-0.3143463134765625,2.1671932983398436,9.524094543457032,0.042027491019629916
20170,-0.3779640197753906,2.3272105407714845,9.309590606689454,0.07504289985617356
20237,-0.14160552978515625,2.4245082092285157,9.423503723144531,0.06215472530562035
20306,0.14400054931640627,2.3366409301757813,9.780511322021486,0.12624279677591155
20369,-0.05792953491210938,2.3716680908203127,9.554780731201172,0.04490220506741678
20436,-0.10837463378906251,1.8868263244628907,9.756710815429688,0.1279851233598065
20506,-0.3730242919921875,1.6383430480957033,9.558822326660156,0.12257363664215543
20570,-0.34937347412109376,1.5643968200683596,9.38413558959961,0.06864580692015253
20637,-0.0047900390625,0.9753717041015626,10.292746124267579,0.27834282959428436
20704,-0.5797444152832032,1.0292596435546875,9.755662994384766,0.14939788992269928
20770,-0.6613247680664063,1.2421170043945313,9.584269409179688,0.09366915124094177
20837,-0.6423143005371094,1.3060340881347656,10.044262847900391,0.10333079397905365
20906,-0.48094985961914066,1.2723541259765625,9.94217514038086,0.0383697109233677
20970,-0.44981460571289067,1.5808625793457032,9.339827728271485,0.1700660584247151
21037,-0.6848258972167969,1.7413288879394533,9.270821228027344,0.09744888799570534
21106,-0.710123291015625,1.6564553833007813,9.569899291992188,0.06452188912372771
21170,-0.7342231750488282,1.7607884216308594,9.379046173095704,0.04170941787978827
21237,-0.5319937133789063,1.9428099060058595,9.003477172851563,0.1241420843487656
21306,-0.4005670166015625,1.9094293212890625,10.001152496337891,0.22840486534224302
21370,-0.26075775146484376,1.8339862060546877,10.318342895507813,0.14402397259086067
21437,0.02724334716796875,1.37713623046875,10.20472915649414,0.14449494776804278
21503,-0.4046086120605469,0.8756790161132812,9.933942260742189,0.176906743866756
21570,0.006885681152343751,0.9407936096191407,9.738897857666016,0.10391782780207268
21637,0.25042922973632814,1.2563374328613282,9.895921325683593,0.1015732668047305
21703,0.16151412963867187,1.041534118652344,9.687404937744141,0.050855908939421254
21770,-0.062120819091796876,1.3534854125976563,9.49146240234375,0.10999850596584987
21837,0.1023870849609375,1.708547058105469,9.456734619140626,0.11281167629601739
21906,0.06152206420898438,1.9513421630859376,9.261690216064453,0.1076339322738323
21970,-0.10133926391601562,1.9164646911621095,9.328002319335939,0.04269161854070755
22037,0.003592529296875,2.022593994140625,9.716594238281251,0.10325595020367455
22103,-0.12543914794921876,2.1833596801757813,9.612859954833985,0.05108599300325027
22170,-0.08801696777343751,2.211650848388672,9.608518981933594,0.02302708590064119
22237,-0.28695327758789063,2.156715087890625,9.572593688964844,0.050534535831992904
22303,-0.49831375122070315,2.26808349609375,9.608818359375,0.07807823751280807
22369,-0.2817141723632813,1.730102233886719,10.23436752319336,0.21490842878641608
22437,-0.40490798950195317,1.3224998474121095,10.039921875000001,0.13898644677542174
22503,-0.5333409118652344,1.1388317871093752,9.867031402587891,0.09949798727390433
22570,-0.49711624145507816,0.9833052062988282,9.796677703857423,0.07423920839309266
22637,-0.7641609191894532,1.2301419067382813,9.678872680664062,0.09346096055298013
22704,-1.167422332763672,1.0590476989746094,9.369166717529298,0.1488882325991292
22770,-1.246457977294922,1.2481045532226562,9.276958465576172,0.06950750930267585
22837,-0.561632080078125,1.1774514770507813,9.713001708984375,0.18675127220615553
22903,-0.8032296752929687,1.3332774353027343,9.836345214843751,0.07169830803868446
22970,-0.8463400268554688,1.7988093566894532,9.34776123046875,0.1673453095583173
23037,-0.8178991699218751,1.8341358947753907,9.566306762695312,0.04906077287200889
23103,-0.9116043090820313,1.948049011230469,9.3932666015625,0.05766552487796577
23170,-0.7523355102539063,2.1200413513183594,9.446705474853516,0.0629010750633867
23237,-0.9642947387695313,2.001936950683594,10.251881103515625,0.20730371473456233
23303,-1.129102020263672,2.218985595703125,10.02794677734375,0.06803089690387616
23369,-0.8014334106445313,1.9161653137207033,9.852960662841797,0.10481621001774283
23437,-0.36134857177734375,1.7859361267089844,9.99486557006836,0.13839639435941298
23503,-0.1574725341796875,1.2774435424804689,9.969418487548829,0.1620557762964248
23570,-0.3327580261230469,1.6889378356933595,8.730894012451172,0.317937744190309
23637,-0.5791456604003906,1.5239808654785156,9.131011962890625,0.07508504848301238
23703,-0.20043319702148438,1.7055532836914062,9.146130523681641,0.1010524901230035
23770,0.10343490600585938,1.6721726989746095,10.103389892578125,0.2570994623017441
23837,-0.2381547546386719,1.8755996704101563,9.602681121826173,0.1033610552610574
23906,-0.22034179687500002,2.078577575683594,9.51196975708008,0.07501554932704647
23970,-0.34637969970703125,2.0002903747558594,9.455237731933595,0.043605231848515544
24037,-0.2245330810546875,2.2233265686035155,9.381291503906251,0.061163767829251134
